"","obsID","cross_checked","reference","paperID","subsetID","speciesID","common_name","species","species_cleaned","species_class","region","country","lat","lon","fitness_main_focus","confirmation_bias","study_type","shared_group","dispersal_type","dispersal_phase","fitness_metric","study_design","age_class","sex","n","group_1","group_2","n_group_1","n_group_2","mean_group_1","mean_group_2","mean_units","type_of_variance","variance_group_1","variance_group_2","function_needed","direction_change","effect_size","effect_size_details","effect_size_type","effect_size_value","positive...non.disperser.did.better.than.disperser","effect_size_df","effect_size_p_value_numeric","effect_size_type_of_variance","effect_size_variance","publication_year","publication_authors","age_class_clean","fitness_metric_clean","fitness_higher_level","whose_fitness"
"516","ARM","SN","Harrison et al. 2021","p171","c389","s132","meerkat","Suricata suricatta","Suricata suricatta","Mammalia","Van Zylsrus","South Africa",-26.8775554922102,22.0513046062559,"Y",NA,"natural","E","natal","settlement","probability of conception","contrast","YA","F",31,"non-disperser","disperser",18,13,0.29344343,0.19720479,"mean probability of conception","SD",0.1731996,0.22944254,"proportion_method2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"Harrison et al.","adult","lifetime breeding success","reproduction","individual"
"517","ARM","SN","Harrison et al. 2021","p171","c390","s132","meerkat","Suricata suricatta","Suricata suricatta","Mammalia","Van Zylsrus","South Africa",-26.8775554922102,22.0513046062559,"Y",NA,"natural","E","natal","settlement","probability of conception","contrast","YA","F",22,"non-disperser","disperser",9,13,0.30543886,0.19720479,"mean probability of conception","SD",0.24118376,0.22944254,"proportion_method2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"Harrison et al.","adult","lifetime breeding success","reproduction","individual"
"518","ARM","SN","Harrison et al. 2021","p171","c391","s132","meerkat","Suricata suricatta","Suricata suricatta","Mammalia","Van Zylsrus","South Africa",-26.8775554922102,22.0513046062559,"Y",NA,"natural","E","natal","settlement","probability of conception","contrast","YA","F",148,"non-disperser","disperser",110,38,0.04461926,0.18280284,"mean probability of conception","SD",0.07790171,0.26862738,"proportion_method2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"Harrison et al.","adult","lifetime breeding success","reproduction","individual"
"519","ARM","SN","Harrison et al. 2021","p171","c392","s132","meerkat","Suricata suricatta","Suricata suricatta","Mammalia","Van Zylsrus","South Africa",-26.8775554922102,22.0513046062559,"Y",NA,"natural","E","natal","settlement","probability of conception","contrast","YA","F",76,"non-disperser","disperser",38,38,0.03732902,0.18280284,"mean probability of conception","SD",0.08291734,0.26862738,"proportion_method2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"Harrison et al.","adult","lifetime breeding success","reproduction","individual"
"520","SLPB","ARM","Marzluff et al. 2016","p172","c393","s133","songbird (bewick's wren, dark-eyed junco, spotted towhee, song sparrow)","Thryomanes bewickii, Junco hyemalis, Pipilo maculatus, Melospiza melodia","Junco hyemalis","Aves","Seattle","Washington",47.5383452256441,-122.30568271609,"N",NA,"natural","N","breeding","settlement","at least one young fledged","contrast","YA","B",307,"non-disperser","disperser",152,155,61.84210526,52.25806452,"percent fledged both years",NA,NA,NA,"percent_method1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Marzluff et al.","adult","lifetime reproductive success","reproduction","individual"
"521","SLPB","ARM","Marzluff et al. 2016","p172","c394","s133","songbird (bewick's wren, dark-eyed junco, spotted towhee, song sparrow)","Thryomanes bewickii, Junco hyemalis, Pipilo maculatus, Melospiza melodia","Junco hyemalis","Aves","Seattle","Washington",47.5383452256441,-122.30568271609,"N",NA,"natural","N","breeding","settlement","at least one young fledged","contrast","YA","B",307,"non-disperser","disperser",152,155,11.18421053,21.29032258,"percent fledged after failure year",NA,NA,NA,"percent_method1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Marzluff et al.","adult","lifetime reproductive success","reproduction","individual"
"522","SLPB","ARM","Marzluff et al. 2016","p172","c395","s133","songbird (bewick's wren, dark-eyed junco, spotted towhee, song sparrow)","Thryomanes bewickii, Junco hyemalis, Pipilo maculatus, Melospiza melodia","Junco hyemalis","Aves","Seattle","Washington",47.5383452256441,-122.30568271609,"N",NA,"natural","N","breeding","settlement","no young fledged","contrast","YA","B",307,"non-disperser","disperser",152,155,19.07894737,14.83870968,"percent failed after fledged year",NA,NA,NA,"percent_method1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Marzluff et al.","adult","lifetime reproductive success","reproduction","individual"
"523","SLPB","ARM","Marzluff et al. 2016","p172","c396","s133","songbird (bewick's wren, dark-eyed junco, spotted towhee, song sparrow)","Thryomanes bewickii, Junco hyemalis, Pipilo maculatus, Melospiza melodia","Junco hyemalis","Aves","Seattle","Washington",47.5383452256441,-122.30568271609,"N",NA,"natural","N","breeding","settlement","no young fledged","contrast","YA","B",307,"non-disperser","disperser",152,155,7.894736842,11.61290323,"percent failed both years",NA,NA,NA,"percent_method1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,"Marzluff et al.","adult","lifetime reproductive success","reproduction","individual"
"524","ARM",NA,"Bensch et al. 1998","p173","c397","s134","great reed warbler","Acrocephalus arundinaceus","Acrocephalus arundinaceus","Aves","Fiskinge","Sweden",59.1646028334184,15.4264704807079,"Y",NA,"natural","N","natal","settlement","total number of offspring across lifetime","contrast","A","M",116,"non-disperser","disperser",55,61,9.926938,6.200967,"mean number of fledglings","SD",11.901213,8.987813,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,"Bensch et al.","adult","lifetime breeding success","reproduction","individual"
"525","ARM",NA,"Bensch et al. 1998","p173","c397","s134","great reed warbler","Acrocephalus arundinaceus","Acrocephalus arundinaceus","Aves","Fiskinge","Sweden",59.1646028334184,15.4264704807079,"Y",NA,"natural","N","natal","settlement","total number of recruits","contrast","A","M",116,"non-disperser","disperser",55,61,1.4469979,0.8652252,"mean number of recruits","SD",1.707386,1.467892,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,"Bensch et al.","adult","offspring survival","survival","offspring"
"526","ARM",NA,"Bensch et al. 1998","p173","c397","s134","great reed warbler","Acrocephalus arundinaceus","Acrocephalus arundinaceus","Aves","Fiskinge","Sweden",59.1646028334184,15.4264704807079,"Y",NA,"natural","N","natal","settlement","total number of recruits","contrast","A","M",116,"non-disperser","disperser",55,61,2.8,2.38,"mean lifespan","SD",1.64,1.45,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,"Bensch et al.","adult","offspring survival","survival","offspring"
"527","ARM",NA,"Bensch et al. 1998","p173","c398","s134","great reed warbler","Acrocephalus arundinaceus","Acrocephalus arundinaceus","Aves","Fiskinge","Sweden",59.1646028334184,15.4264704807079,"Y",NA,"natural","N","natal","settlement","total number of recruits","contrast","A","F",138,"non-disperser","disperser",62,76,7.26,5.83,"mean number of fledglings","SD",7.13,5.3,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,"Bensch et al.","adult","offspring survival","survival","offspring"
"528","ARM",NA,"Bensch et al. 1998","p173","c398","s134","great reed warbler","Acrocephalus arundinaceus","Acrocephalus arundinaceus","Aves","Fiskinge","Sweden",59.1646028334184,15.4264704807079,"Y",NA,"natural","N","natal","settlement","total number of recruits","contrast","A","F",138,"non-disperser","disperser",62,76,1.06,0.75,"mean number of recruits","SD",1.62,1.17,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,"Bensch et al.","adult","offspring survival","survival","offspring"
"529","ARM",NA,"Bensch et al. 1998","p173","c398","s134","great reed warbler","Acrocephalus arundinaceus","Acrocephalus arundinaceus","Aves","Fiskinge","Sweden",59.1646028334184,15.4264704807079,"Y",NA,"natural","N","natal","settlement","total number of recruits","contrast","A","F",138,"non-disperser","disperser",62,76,2.9,2.49,"mean lifespan","SD",1.77,1.41,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,"Bensch et al.","adult","offspring survival","survival","offspring"
"530","ARM",NA,"Orell et al. 1999","p174","c399","s100","willow tit","Poecile montanus","Poecile montanus","Aves","Oulu","Finland",65.0689193077833,25.5718165286541,"Y",NA,"natural","N","breeding","settlement","clutch size","contrast","A","F",646,"non-disperser","disperser",183,463,7.54,7.82,"mean clutch size","SD",1.217497433,1.183458914,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,"Orell et al.","adult","lifetime breeding success","reproduction","individual"
"531","ARM",NA,"Orell et al. 1999","p174","c399","s100","willow tit","Poecile montanus","Poecile montanus","Aves","Oulu","Finland",65.0689193077833,25.5718165286541,"Y",NA,"natural","N","breeding","settlement","number of hatchlings","contrast","A","F",646,"non-disperser","disperser",183,463,6.7,6.96,"mean number of hatchlings","SD",2.259134126,2.259330653,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,"Orell et al.","adult","lifetime breeding success","reproduction","individual"
"532","ARM",NA,"Orell et al. 1999","p174","c399","s100","willow tit","Poecile montanus","Poecile montanus","Aves","Oulu","Finland",65.0689193077833,25.5718165286541,"Y",NA,"natural","N","breeding","settlement","number of fledglings","contrast","A","F",646,"non-disperser","disperser",183,463,5.7,5.86,"mean number of fledglings","SD",2.746133099,2.775749088,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,"Orell et al.","adult","lifetime reproductive success","reproduction","individual"
"533","ARM",NA,"Orell et al. 1999","p174","c399","s100","willow tit","Poecile montanus","Poecile montanus","Aves","Oulu","Finland",65.0689193077833,25.5718165286541,"Y",NA,"natural","N","breeding","settlement","number of recruits","contrast","A","F",646,"non-disperser","disperser",183,463,0.33,0.27,"mean number of recruits","SD",0.6493319644,0.6024881742,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,"Orell et al.","adult","offspring survival","survival","offspring"
"534","ARM",NA,"Orell et al. 1999","p174","c400","s100","willow tit","Poecile montanus","Poecile montanus","Aves","Oulu","Finland",65.0689193077833,25.5718165286541,"Y",NA,"natural","N","breeding","settlement","offspring survival (mother)","contrast","A","F",2355,"non-disperser","disperser",690,1665,0.059,0.046,"mean local offspring survival rate","SD",0.2364106597,0.2040220576,"proportion_method2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,"Orell et al.","adult","offspring survival","survival","offspring"
"535","ARM",NA,"Orell et al. 1999","p174","c401","s100","willow tit","Poecile montanus","Poecile montanus","Aves","Oulu","Finland",65.0689193077833,25.5718165286541,"Y",NA,"natural","N","breeding","settlement","clutch size","contrast","A","M",626,"non-disperser","disperser",277,349,7.74,7.66,"mean clutch size","SD",1.214962139,1.251663293,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,"Orell et al.","adult","lifetime breeding success","reproduction","individual"
"536","ARM",NA,"Orell et al. 1999","p174","c401","s100","willow tit","Poecile montanus","Poecile montanus","Aves","Oulu","Finland",65.0689193077833,25.5718165286541,"Y",NA,"natural","N","breeding","settlement","number of hatchlings","contrast","A","M",626,"non-disperser","disperser",277,349,6.73,6.83,"mean number of hatchlings","SD",2.47985423,2.279148086,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,"Orell et al.","adult","lifetime breeding success","reproduction","individual"
"537","ARM",NA,"Orell et al. 1999","p174","c401","s100","willow tit","Poecile montanus","Poecile montanus","Aves","Oulu","Finland",65.0689193077833,25.5718165286541,"Y",NA,"natural","N","breeding","settlement","number of fledglings","contrast","A","M",626,"non-disperser","disperser",277,349,5.67,5.65,"mean number of fledglings","SD",2.945867105,2.783549712,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,"Orell et al.","adult","lifetime reproductive success","reproduction","individual"
"538","ARM",NA,"Orell et al. 1999","p174","c401","s100","willow tit","Poecile montanus","Poecile montanus","Aves","Oulu","Finland",65.0689193077833,25.5718165286541,"Y",NA,"natural","N","breeding","settlement","number of recruits","contrast","A","M",626,"non-disperser","disperser",277,349,0.24,0.28,"mean number of recruits","SD",0.5325861433,0.6164908758,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,"Orell et al.","adult","offspring survival","survival","offspring"
"539","ARM",NA,"Orell et al. 1999","p174","c402","s100","willow tit","Poecile montanus","Poecile montanus","Aves","Oulu","Finland",65.0689193077833,25.5718165286541,"Y",NA,"natural","N","breeding","settlement","offspring survival (father)","contrast","A","M",2355,"non-disperser","disperser",1032,1323,0.05,0.05,"mean local offspring survival rate","SD",0.2248732977,0.2182384018,"proportion_method2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,"Orell et al.","adult","offspring survival","survival","offspring"
"540","ARM","ML","Julliard et al. 1996","p175","c403","s096","blue tit","Cyanistes caeruleus","Cyanistes caeruleus","Aves","Calvi","France",42.543605166075,8.7614685511991,"Y",NA,"natural","N","breeding","settlement","clutch size","contrast","A","F",165,"non-disperser","disperser",27.5,137.5,7.05,6.6,"mean clutch size","SD",2.04,1.94,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,"Julliard et al.","adult","lifetime breeding success","reproduction","individual"
"541","ARM","ML","Julliard et al. 1996","p175","c404","s096","blue tit","Cyanistes caeruleus","Cyanistes caeruleus","Aves","Calvi","France",42.543605166075,8.7614685511991,"Y",NA,"natural","N","breeding","settlement","fledging probablity","contrast","A","F",276,"non-disperser","disperser",54,222,77,79,"percent fledged",NA,NA,NA,"percent_method1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,"Julliard et al.","adult","lifetime reproductive success","reproduction","individual"
"542","ARM","ML","Julliard et al. 1996","p175","c404","s096","blue tit","Cyanistes caeruleus","Cyanistes caeruleus","Aves","Calvi","France",42.543605166075,8.7614685511991,"Y",NA,"natural","N","breeding","settlement","offspring recruitment probability","contrast","A","F",276,"non-disperser","disperser",54,222,NA,NA,NA,NA,NA,NA,"F_method1",-1,"linear model","logistic regression","chi2",9.16,"positive = disperser did worse than non-disperser",1,0.003,NA,NA,1996,"Julliard et al.","adult","offspring survival","survival","offspring"
"543","SLPB","ARM","Josi et al. 2021","p176","c405","s135","striped brichardi","Neolamprologus savoryi","Neolamprologus savoryi","Actinopterygii","Mpulungu","Republic of Zambia",-8.77237436324077,31.1155876479917,"Y",NA,"natural","N","breeding","settlement","attaining breeder position","contrast","YA","F",15,"non-disperser","disperser",5,10,80,100,"percent breeder",NA,NA,NA,"percent_method1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"Josi et al.","adult","lifetime breeding success","reproduction","individual"
"544","SLPB","ARM","Josi et al. 2021","p176","c406","s135","striped brichardi","Neolamprologus savoryi","Neolamprologus savoryi","Actinopterygii","Mpulungu","Republic of Zambia",-8.77237436324077,31.1155876479917,"Y",NA,"natural","N","breeding","settlement","attaining breeder position","contrast","YA","M",19,"non-disperser","disperser",7,12,42.85714286,25,"percent breeder",NA,NA,NA,"percent_method1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"Josi et al.","adult","lifetime breeding success","reproduction","individual"
"545","ARM",NA,"Pittman & Bartoszek 2021","p177","c407","s136","burmese python","Python bivittatus","Python bivittatus","Reptilia","Naples","Florida",26.117607604387,-81.7751478764785,"Y",NA,"semi-natural","N","natal","prospection","survival","gradient","J","F",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"correlation_method1",1,"correlation","Pearson's correlation","r value",0.2956762,"positive = alive farther away than dead",NA,NA,NA,NA,2021,"Pittman & Bartoszek","juvenile","survival","survival","individual"
"546","ARM",NA,"Pittman & Bartoszek 2021","p177","c408","s136","burmese python","Python bivittatus","Python bivittatus","Reptilia","Naples","Florida",26.117607604387,-81.7751478764785,"Y",NA,"semi-natural","N","natal","prospection","survival","gradient","J","M",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"correlation_method1",1,"correlation","Pearson's correlation","r value",0.1150072,"positive = alive farther away than dead",NA,NA,NA,NA,2021,"Pittman & Bartoszek","juvenile","survival","survival","individual"
"547","ARM",NA,"Long et al. 2021","p178","c409","s053","white-tailed deer","Odocoileus virginianus","Odocoileus virginianus","Mammalia","Philipsburg","Pennsylvania",18.0296583824004,-63.0473881990219,"Y",NA,"natural","N","natal","prospection","survival","contrast","J","F",276,"non-disperser","disperser",249,27,69.07630522,66.66666667,"percent alive",NA,NA,NA,"percent_method1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"Long et al.","juvenile","survival","survival","individual"
"548","ARM",NA,"Long et al. 2021","p178","c410","s053","white-tailed deer","Odocoileus virginianus","Odocoileus virginianus","Mammalia","Philipsburg","Pennsylvania",18.0296583824004,-63.0473881990219,"Y",NA,"natural","N","natal","prospection","survival","contrast","J","M",398,"non-disperser","disperser",172,226,66.86046512,57.96460177,"percent alive",NA,NA,NA,"percent_method1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"Long et al.","juvenile","survival","survival","individual"
"549","SLPB","ARM","Novoa et al. 2021","p179","c411","s137","rock ptarmigan","Lagopus muta","Lagopus muta","Aves","Orange","France",44.1371760638765,4.80378650431364,"Y",NA,"natural","N","natal","prospection","survival","gradient","J","B",66,"dead","alive",46,20,NA,NA,NA,NA,NA,NA,"t_method1",-1,"cox proportional hazard","unspecified","t or z value",1.942,"positive = dead farther away than alive",64,0.0521,NA,NA,2021,"Novoa et al.","juvenile","survival","survival","individual"
"550","ARM","ML","McCleery & Clobert 1990","p180","c412","s015","great tit","Parus major","Parus major","Aves","Wytham","United Kingdom",51.7712193687132,-1.32104394885186,"N",NA,"natural","N","natal","settlement","number of recruits per nest","contrast","YA","M",2486,"non-disperser","disperser",NA,NA,NA,NA,NA,NA,NA,NA,"F_method2",-1,"linear model","glm","chi2",7,"positive = non-disperser did better than disperser",1,NA,NA,NA,1990,"McCleery & Clobert","adult","offspring survival","survival","offspring"
"551","ARM","ML","McCleery & Clobert 1990","p180","c413","s015","great tit","Parus major","Parus major","Aves","Wytham","United Kingdom",51.7712193687132,-1.32104394885186,"N",NA,"natural","N","natal","settlement","number of recruits per nest","contrast","YA","F",2487,"non-disperser","disperser",NA,NA,NA,NA,NA,NA,NA,NA,"F_method2",-1,"linear model","glm","chi2",11.9,"positive = non-disperser did better than disperser",1,NA,NA,NA,1990,"McCleery & Clobert","adult","offspring survival","survival","offspring"
"552","ARM","ML","McCleery & Clobert 1990","p180","c412","s015","great tit","Parus major","Parus major","Aves","Wytham","United Kingdom",51.7712193687132,-1.32104394885186,"N",NA,"natural","N","natal","settlement","brood size","contrast","YA","M",2486,"non-disperser","disperser",NA,NA,NA,NA,NA,NA,NA,NA,"F_method2",-1,"linear model","glm","F value",1.96,"positive = non-disperser did better than disperser",1,NA,NA,NA,1990,"McCleery & Clobert","adult","lifetime breeding success","reproduction","individual"
"553","ARM","ML","McCleery & Clobert 1990","p180","c413","s015","great tit","Parus major","Parus major","Aves","Wytham","United Kingdom",51.7712193687132,-1.32104394885186,"N",NA,"natural","N","natal","settlement","brood size","contrast","YA","F",2487,"non-disperser","disperser",NA,NA,NA,NA,NA,NA,NA,NA,"F_method2",-1,"linear model","glm","F value",2.01,"positive = non-disperser did better than disperser",1,NA,NA,NA,1990,"McCleery & Clobert","adult","lifetime breeding success","reproduction","individual"
"554","SLPB","ARM","Marr et al. 2002","p181","c414","s138","song sparrow","Melospiza melodia","Melospiza melodia","Aves","Mandarte Island","British Colombia",48.63358815598,-123.287782697922,"Y",NA,"natural","N","natal","settlement","survival","contrast","A","F",124,"non-disperser","disperser",111,13,64.5,54.1,"percent annual survival","SD",41.73294,36.81983,"percent_method2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,"Marr et al.","adult","survival","survival","individual"
"555","SLPB","ARM","Marr et al. 2002","p181","c414","s138","song sparrow","Melospiza melodia","Melospiza melodia","Aves","Mandarte Island","British Colombia",48.63358815598,-123.287782697922,"Y",NA,"natural","N","natal","settlement","number of clutches","contrast","YA","F",133,"non-disperser","disperser",118,15,2.41,2.16,"mean number of clutches","SD",2.389811708,1.200624837,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,"Marr et al.","adult","reproductive lifespan and/or attempts","reproduction","individual"
"556","SLPB","ARM","Marr et al. 2002","p181","c414","s138","song sparrow","Melospiza melodia","Melospiza melodia","Aves","Mandarte Island","British Colombia",48.63358815598,-123.287782697922,"Y",NA,"natural","N","natal","settlement","clutch size","contrast","YA","F",133,"non-disperser","disperser",118,15,3.31,3.13,"mean number of eggs in a clutch","SD",1.955300488,0.9682458366,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,"Marr et al.","adult","lifetime breeding success","reproduction","individual"
"557","SLPB","ARM","Marr et al. 2002","p181","c414","s138","song sparrow","Melospiza melodia","Melospiza melodia","Aves","Mandarte Island","British Colombia",48.63358815598,-123.287782697922,"Y",NA,"natural","N","natal","settlement","offspring survival","contrast","YA","F",133,"non-disperser","disperser",118,15,23.1,35.2,"percent of offspring per egg","SD",51.28487,24.10698,"percent_method2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,"Marr et al.","adult","offspring survival","survival","offspring"
"558","SLPB","ARM","Marr et al. 2002","p181","c414","s138","song sparrow","Melospiza melodia","Melospiza melodia","Aves","Mandarte Island","British Colombia",48.63358815598,-123.287782697922,"Y",NA,"natural","N","natal","settlement","lifetime reproductive success","contrast","YA","F",125,"non-disperser","disperser",111,14,5.59,4.44,"mean number of independent offspring","SD",5.422623,3.784318,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,"Marr et al.","adult","lifetime reproductive success","reproduction","individual"
"559","SLPB","ARM","Marr et al. 2002","p181","c415","s138","song sparrow","Melospiza melodia","Melospiza melodia","Aves","Mandarte Island","British Colombia",48.63358815598,-123.287782697922,"Y",NA,"natural","N","natal","settlement","survival","contrast","A","M",154,"non-disperser","disperser",147,7,58,86.7,"percent annual survival","SD",45.39703,17.78675,"percent_method2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,"Marr et al.","adult","survival","survival","individual"
"560","SLPB","ARM","Marr et al. 2002","p181","c415","s138","song sparrow","Melospiza melodia","Melospiza melodia","Aves","Mandarte Island","British Colombia",48.63358815598,-123.287782697922,"Y",NA,"natural","N","natal","settlement","number of clutches","contrast","YA","M",117,"non-disperser","disperser",113,4,2.29,2.9,"number of clutches","SD",2.126029163,0.64,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,"Marr et al.","adult","reproductive lifespan and/or attempts","reproduction","individual"
"561","SLPB","ARM","Marr et al. 2002","p181","c415","s138","song sparrow","Melospiza melodia","Melospiza melodia","Aves","Mandarte Island","British Colombia",48.63358815598,-123.287782697922,"Y",NA,"natural","N","natal","settlement","clutch size","contrast","YA","M",117,"non-disperser","disperser",113,4,3.28,3,"mean number of eggs in a clutch","SD",1.275617498,0.74,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,"Marr et al.","adult","lifetime breeding success","reproduction","individual"
"562","SLPB","ARM","Marr et al. 2002","p181","c415","s138","song sparrow","Melospiza melodia","Melospiza melodia","Aves","Mandarte Island","British Colombia",48.63358815598,-123.287782697922,"Y",NA,"natural","N","natal","settlement","offspring survival","contrast","YA","M",117,"non-disperser","disperser",113,4,23.1,24,"percent of offspring per egg","SD",41.57909,9.049642,"percent_method2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,"Marr et al.","adult","offspring survival","survival","offspring"
"563","SLPB","ARM","Marr et al. 2002","p181","c415","s138","song sparrow","Melospiza melodia","Melospiza melodia","Aves","Mandarte Island","British Colombia",48.63358815598,-123.287782697922,"Y",NA,"natural","N","natal","settlement","percent males bred","contrast","YA","M",165,"non-disperser","disperser",157,8,65.2,31.3,"percent of males that successfully bred","SD",47.25805,34.56851,"percent_method2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,"Marr et al.","adult","lifetime breeding success","reproduction","individual"
"564","SLPB","ARM","Marr et al. 2002","p181","c415","s138","song sparrow","Melospiza melodia","Melospiza melodia","Aves","Mandarte Island","British Colombia",48.63358815598,-123.287782697922,"Y",NA,"natural","N","natal","settlement","lifetime reproductive success","contrast","YA","M",114,"non-disperser","disperser",110,4,4.45,8.44,"mean number of independent offspring","SD",5.027168,3.688986,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002,"Marr et al.","adult","lifetime reproductive success","reproduction","individual"
"565","ARM","SN","Pakanen et al. 2022","p182","c416","s139","southern dunlin","Calidris alpina schinzii","Calidris alpina","Aves","Hudiksvall","Sweden",61.7300446534681,17.1037775613087,"N",NA,"natural","N","natal","prospection","survival","contrast","A","M",121,"non-disperser","disperser",80,41,0.800209801,0.800779536,"survival rate","SD",0.183382895,0.133935737,"proportion_method2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"Pakanen et al.","adult","survival","survival","individual"
"566","ARM","SN","Pakanen et al. 2022","p182","c417","s139","southern dunlin","Calidris alpina schinzii","Calidris alpina","Aves","Hudiksvall","Sweden",61.7300446534681,17.1037775613087,"N",NA,"natural","N","natal","prospection","survival","contrast","A","F",118,"non-disperser","disperser",65,53,0.751133695,0.751416638,"survival rate","SD",0.210618204,0.190471366,"proportion_method2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"Pakanen et al.","adult","survival","survival","individual"
"567","ARM","SN","Shah & Rubenstein 2022","p183","c418","s140","superb starling","Lamprotornis superbus","Lamprotornis superbus","Aves","Kangeta","Kenya",0.286340667634445,37.8816777405001,"Y",NA,"natural","N","natal","settlement","indirect fitness","contrast","YA","M",158,"non-disperser","disperser",99,59,0.030015877,0.009398598,"mean indirect fitness","SD",0.063013593,0.022580645,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"Shah & Rubenstein","adult","indirect fitness","indirect fitness","individual"
"568","ARM","SN","Shah & Rubenstein 2022","p183","c418","s140","superb starling","Lamprotornis superbus","Lamprotornis superbus","Aves","Kangeta","Kenya",0.286340667634445,37.8816777405001,"Y",NA,"natural","N","natal","settlement","breed at least once in lifetime","contrast","YA","M",162,"non-disperser","disperser",103,59,71.84466019,49.15254237,"percent bred",NA,NA,NA,"percent_method1",1,"linear model","glmm","t or z value",2.74,"positive = disperser did better than non-disperser",NA,0.006,"SE",0.3468691,2022,"Shah & Rubenstein","adult","lifetime breeding success","reproduction","individual"
"569","ARM","SN","Shah & Rubenstein 2022","p183","c418","s140","superb starling","Lamprotornis superbus","Lamprotornis superbus","Aves","Kangeta","Kenya",0.286340667634445,37.8816777405001,"Y",NA,"natural","N","natal","settlement","lifetime breeding effort (number of breeding attempts as a proportion of an individual's lifespan)","contrast","YA","M",162,"non-disperser","disperser",103,59,0.24,0.66,"mean lifetime breeding effort","SD",0.51,1.08,"mean_method",1,"non-parametric","Mann-Whitney U continuity correction","Mann-Whitney U",2388,"positive = disperser did better than non-disperser",NA,0.006,NA,NA,2022,"Shah & Rubenstein","adult","reproductive lifespan and/or attempts","reproduction","individual"
"570","ARM","SN","Shah & Rubenstein 2022","p183","c418","s140","superb starling","Lamprotornis superbus","Lamprotornis superbus","Aves","Kangeta","Kenya",0.286340667634445,37.8816777405001,"Y",NA,"natural","N","natal","settlement","age at first reproduction","contrast","YA","M",59,"non-disperser","disperser",29,30,3.09,2.23,"mean years","SD",1.63,1.52,"mean_method",1,"non-parametric","Mann-Whitney U continuity correction","Mann-Whitney U",604.5,"positive = disperser did better than non-disperser",NA,0.01,NA,NA,2022,"Shah & Rubenstein","adult","age at first reproduction","reproduction","individual"
